609,186.0,3.6913,200000
610,375.0,5.6666,200000
611,207.0,6.3308,200000
612,354.0,5.0736,200000
613,186.0,3.0424,200000
614,228.0,3.4311,200000
615,249.0,4.345,200000
616,102.0,2.4795,200000
617,165.0,2.7881,200000
618,186.0,3.4695,200000
619,228.0,3.5644,200000
620,333.0,3.9628,200000
621,165.0,3.3582,200000
622,417.0,5.5553,200000
623,165.0,2.9289,200000
624,396.0,4.0536,200000
625,165.0,3.2613,200000
626,186.0,2.6855,200000
627,270.0,3.0199,200000
628,165.0,3.6625,200000
629,144.0,2.7608,200000
630,312.0,5.4961,200000
631,249.0,3.624,200000
632,312.0,5.5972,200000
633,186.0,3.237,200000
634,312.0,4.2368,200000
635,270.0,4.5209,200000
636,333.0,4.938,200000
637,186.0,3.1226,200000
638,249.0,4.0861,200000
639,333.0,4.7427,200000
640,501.0,6.1827,200000
641,186.0,3.7178,200000
642,291.0,3.265,200000
643,312.0,4.497,200000
644,291.0,5.1074,200000
645,291.0,4.8736,200000
646,186.0,3.0981,200000
647,333.0,3.8665,200000
648,165.0,4.1343,200000
649,396.0,4.4523,200000
650,249.0,3.4309,200000
651,291.0,4.8557,200000
652,207.0,3.6104,200000
653,501.0,5.9143,200000
654,165.0,3.6292,200000
655,396.0,4.7884,200000
656,333.0,3.9042,200000
657,186.0,3.9299,200000
658,186.0,4.4161,200000
659,123.0,3.159,200000
660,396.0,4.3498,200000
661,144.0,3.9098,200000
662,186.0,3.9846,200000
663,270.0,4.6332,200000
664,123.0,2.878,200000
665,186.0,2.9941,200000
666,228.0,2.8487,200000
667,333.0,4.9368,200000
668,249.0,2.7421,200000
669,228.0,3.2771,200000
670,228.0,3.2308,200000
671,186.0,3.3474,200000
672,228.0,4.9136,200000
673,270.0,3.6322,200000
674,333.0,4.3654,200000
675,312.0,3.9154,200000
676,249.0,3.3364,200000
677,396.0,4.8529,200000
678,291.0,3.5857,200000
679,249.0,4.0475,200000
680,249.0,4.3378,200000
681,144.0,3.4512,200000
682,207.0,3.5049,200000
683,165.0,2.8591,200000
684,207.0,3.7749,200000
685,186.0,3.1594,200000
686,123.0,2.6955,200000
687,312.0,4.9467,200000
688,333.0,4.1201,200000
689,249.0,3.9009,200000
690,291.0,4.0535,200000
691,123.0,2.9312,200000
692,333.0,4.5058,200000
693,354.0,6.4216,200000
694,291.0,4.3073,200000
695,186.0,4.1325,200000
696,291.0,2.8603,200000
697,144.0,2.3905,200000
698,354.0,4.5505,200000
699,123.0,2.2842,200000
700,291.0,3.6727,200000
701,186.0,3.1764,200000
702,438.0,6.2212,200000
703,186.0,3.1989,200000
704,291.0,3.49,200000
705,186.0,3.5694,200000
706,207.0,3.997,200000
707,291.0,4.1998,200000
708,333.0,5.1741,200000
709,207.0,4.3635,200000
710,249.0,2.8219,200000
711,165.0,3.1032,200000
712,165.0,2.6395,200000
713,165.0,3.3308,200000
714,144.0,2.948,200000
715,270.0,3.7657,200000
716,333.0,4.9421,200000
717,249.0,3.0846,200000
718,354.0,5.171,200000
719,186.0,3.9139,200000
720,438.0,5.8042,200000
721,291.0,4.9686,200000
722,144.0,3.9948,200000
723,270.0,4.2639,200000
724,396.0,5.1908,200000
725,396.0,4.7801,200000
726,144.0,2.9007,200000
727,186.0,3.4097,200000
728,186.0,3.4235,200000
729,207.0,4.6821,200000
730,186.0,4.4509,200000
731,165.0,4.6079,200000
732,186.0,2.8228,200000
733,396.0,5.9216,200000
734,102.0,2.4997,200000
735,333.0,4.6477,200000
736,333.0,5.4218,200000
737,291.0,3.7412,200000
738,186.0,3.6316,200000
739,186.0,3.2164,200000
740,123.0,2.976,200000
741,291.0,3.8108,200000
742,186.0,4.0046,200000
743,312.0,5.3683,200000
744,207.0,4.0865,200000
745,228.0,3.5083,200000
746,354.0,4.7559,200000
747,417.0,6.3338,200000
748,207.0,4.5477,200000
749,249.0,3.7721,200000
750,144.0,2.4997,200000
751,228.0,4.2588,200000
752,354.0,3.6245,200000
753,165.0,3.2788,200000
754,333.0,4.3101,200000
755,291.0,4.3497,200000
756,291.0,5.4507,200000
757,228.0,4.1,200000
758,186.0,3.2322,200000
759,291.0,3.6113,200000
760,123.0,3.1588,200000
761,165.0,2.7225,200000
762,228.0,4.3276,200000
763,354.0,4.7948,200000
764,270.0,4.8938,200000
765,186.0,2.4072,200000
766,354.0,4.9356,200000
767,291.0,3.2539,200000
768,186.0,2.092,200000
769,102.0,2.1039,200000
770,186.0,6.7641,200000
771,291.0,4.5765,200000
772,354.0,5.6784,200000
773,228.0,4.7252,200000
774,396.0,5.9964,200000
775,102.0,3.048,200000
776,249.0,3.5684,200000
777,186.0,3.4481,200000
778,165.0,2.7962,200000
779,333.0,4.806,200000
780,186.0,2.6022,200000
781,165.0,2.8029,200000
782,144.0,2.8378,200000
783,60.0,2.0989,200000
784,270.0,4.3364,200000
785,207.0,4.2034,200000
786,207.0,3.7604,200000
787,354.0,4.6786,200000
788,186.0,3.6487,200000
789,291.0,5.1496,200000
790,186.0,3.7975,200000
791,165.0,2.7991,200000
792,228.0,4.2311,200000
793,228.0,4.5685,200000
794,333.0,4.7951,200000
795,144.0,2.993,200000
796,186.0,3.723,200000
797,186.0,3.1449,200000
798,228.0,3.6704,200000
799,270.0,4.6957,200000
800,333.0,4.8711,200000
801,186.0,2.8003,200000
802,186.0,2.9406,200000
803,291.0,5.3572,200000
804,186.0,2.5718,200000
805,228.0,3.6945,200000
806,333.0,4.1173,200000
807,417.0,4.8043,200000
808,186.0,3.4991,200000
809,333.0,5.189,200000
810,396.0,5.1675,200000
811,207.0,3.7157,200000
812,186.0,3.5894,200000
813,123.0,2.2567,200000
814,270.0,4.4423,200000
815,270.0,3.7826,200000
816,207.0,4.6455,200000
817,228.0,4.1932,200000
818,312.0,5.0752,200000
819,354.0,3.8386,200000
820,186.0,3.3061,200000
821,270.0,4.0859,200000
822,207.0,3.5078,200000
823,165.0,3.0983,200000
824,270.0,4.1256,200000
825,123.0,2.1735,200000
826,165.0,4.9372,200000
827,312.0,4.2247,200000
828,249.0,4.0656,200000
829,186.0,3.3534,200000
830,333.0,5.0597,200000
831,291.0,4.5054,200000
832,333.0,3.911,200000
833,186.0,3.7541,200000
834,186.0,4.1134,200000
835,375.0,4.8465,200000
836,270.0,3.104,200000
837,207.0,4.2583,200000
838,270.0,4.2288,200000
839,228.0,4.3324,200000
840,228.0,3.7264,200000
841,291.0,3.477,200000
842,144.0,2.2524,200000
843,186.0,2.887,200000
844,312.0,4.3984,200000
845,186.0,3.2413,200000
846,165.0,3.2369,200000
847,291.0,4.1421,200000
848,249.0,3.6766,200000
849,333.0,4.4741,200000
850,144.0,3.2097,200000
851,354.0,5.0405,200000
852,396.0,5.9766,200000
853,207.0,3.1409,200000
854,228.0,4.5089,200000
855,270.0,4.5831,200000
856,396.0,3.5397,200000
857,186.0,2.8681,200000
858,165.0,2.9005,200000
859,396.0,5.1038,200000
860,228.0,4.9251,200000
861,186.0,3.7333,200000
862,228.0,3.4057,200000
863,438.0,4.6733,200000
864,186.0,3.0709,200000
865,228.0,3.2672,200000
866,144.0,2.4972,200000
867,270.0,3.6384,200000
868,291.0,4.4406,200000
869,186.0,4.8567,200000
870,312.0,3.9387,200000
871,228.0,4.0045,200000
872,165.0,2.7847,200000
873,123.0,2.4317,200000
874,102.0,1.9762,200000
875,270.0,4.7487,200000
876,249.0,3.848,200000
877,270.0,3.9477,200000
878,144.0,4.0461,200000
879,291.0,4.0249,200000
880,186.0,3.6382,200000
881,354.0,4.4923,200000
882,249.0,3.9982,200000
883,249.0,3.7748,200000
884,207.0,3.8746,200000
885,165.0,3.909,200000
886,186.0,4.0925,200000
887,60.0,2.4903,200000
888,186.0,3.9147,200000
889,39.0,2.8738,200000
890,396.0,4.2913,200000
891,249.0,4.1943,200000
892,270.0,6.0613,200000
893,354.0,5.2425,200000
894,186.0,3.9712,200000
895,207.0,3.2195,200000
896,144.0,2.7002,200000
897,396.0,5.2274,200000
898,207.0,3.6123,200000
899,438.0,5.5328,200000
900,333.0,4.3749,200000
901,165.0,2.8803,200000
902,102.0,1.9418,200000
903,354.0,5.1695,200000
904,207.0,3.2848,200000
905,228.0,4.5338,200000
906,291.0,5.3116,200000
907,312.0,3.7193,200000
908,501.0,6.0449,200000
909,186.0,4.0948,200000
910,81.0,1.7168,200000
911,249.0,3.5339,200000
912,144.0,2.7186,200000
913,207.0,4.3306,200000
914,186.0,3.7262,200000
915,228.0,4.0793,200000
916,207.0,3.6733,200000
917,144.0,3.6246,200000
918,186.0,2.7337,200000
919,312.0,4.0597,200000
920,375.0,5.5187,200000
921,207.0,3.749,200000
922,333.0,4.0447,200000
923,186.0,5.4594,200000
924,186.0,3.66,200000
925,354.0,5.2367,200000
926,249.0,3.8639,200000
927,186.0,3.932,200000
928,186.0,3.1795,200000
929,333.0,4.9398,200000
930,165.0,3.2682,200000
931,186.0,4.3706,200000
932,270.0,3.1586,200000
933,270.0,3.6312,200000
934,228.0,3.4845,200000
935,186.0,3.7759,200000
936,165.0,2.3875,200000
937,186.0,4.2912,200000
938,291.0,4.3633,200000
939,186.0,4.4018,200000
940,186.0,3.0725,200000
941,270.0,4.0249,200000
942,228.0,3.9458,200000
943,207.0,3.1768,200000
944,165.0,3.5989,200000
945,186.0,4.2551,200000
946,375.0,5.9224,200000
947,207.0,4.4064,200000
948,207.0,3.4174,200000
949,81.0,2.1388,200000
950,291.0,4.0167,200000
951,207.0,5.0522,200000
952,123.0,2.8352,200000
953,438.0,6.5864,200000
954,312.0,4.6892,200000
955,312.0,4.8102,200000
956,312.0,3.9534,200000
957,312.0,5.0146,200000
958,249.0,4.0658,200000
959,312.0,4.0839,200000
960,438.0,6.7304,200000
961,123.0,3.623,200000
962,375.0,4.9115,200000
963,165.0,3.3116,200000
964,186.0,3.2697,200000
965,354.0,4.9437,200000
966,291.0,4.1347,200000
967,165.0,2.8885,200000
968,207.0,2.7826,200000
969,270.0,3.9499,200000
970,207.0,3.7883,200000
971,186.0,5.24,200000
972,375.0,4.6889,200000
973,249.0,3.6672,200000
974,333.0,5.4178,200000
975,165.0,4.3697,200000
976,144.0,4.7564,200000
977,396.0,4.1316,200000
978,228.0,3.5337,200000
979,186.0,4.9153,200000
980,186.0,3.1626,200000
981,165.0,3.319,200000
982,312.0,5.1872,200000
983,312.0,4.0437,200000
984,375.0,4.0788,200000
985,186.0,2.6454,200000
986,165.0,2.3489,200000
987,207.0,3.5714,200000
988,249.0,3.1507,200000
989,396.0,4.9878,200000
990,312.0,3.6862,200000
991,375.0,4.983,200000
992,228.0,4.0153,200000
993,186.0,4.8111,200000
994,354.0,4.5941,200000
995,165.0,2.8857,200000
996,375.0,4.202,200000
997,312.0,5.1569,200000
998,144.0,2.5928,200000
999,186.0,4.2433,200000
